Date,Open,High,Low,Close,Adj Close,Volume
7/19/2010,1773.459961,1789.849976,1766.97998,1784.060059,1784.060059,0
7/20/2010,1779.52002,1805.290039,1759.969971,1804.47998,1804.47998,0
7/21/2010,1806.829956,1813.540039,1774.140015,1781.599976,1781.599976,0
7/22/2010,1783.689941,1828.099976,1783.689941,1821.76001,1821.76001,0
7/23/2010,1821.150024,1838.589966,1812.050049,1836.75,1836.75,0
7/26/2010,1836.790039,1857.329956,1834.469971,1857.329956,1857.329956,0
7/27/2010,1857.339966,1867.280029,1848.630005,1855.390015,1855.390015,0
7/28/2010,1855.23999,1856.670044,1837.430054,1842.660034,1842.660034,0
7/29/2010,1843.160034,1858.959961,1819.98999,1835.290039,1835.290039,0
7/30/2010,1833.949951,1843.5,1813.060059,1835.400024,1835.400024,0
8/2/2010,1837.689941,1878.26001,1837.689941,1875.849976,1875.849976,0
8/3/2010,1875.689941,1875.689941,1860.72998,1866.869995,1866.869995,0
8/4/2010,1867.219971,1880.530029,1865.130005,1878.810059,1878.810059,0
8/5/2010,1878.780029,1878.780029,1864.790039,1876.51001,1876.51001,0
8/6/2010,1875.630005,1875.630005,1845.630005,1869.77002,1869.77002,0
8/9/2010,1870.219971,1882.439941,1868.540039,1880.060059,1880.060059,0
8/10/2010,1879.400024,1879.400024,1852.98999,1868.880005,1868.880005,0
8/11/2010,1866.859985,1866.859985,1814.780029,1817.130005,1817.130005,0
8/12/2010,1813.01001,1813.01001,1795.77002,1807.609985,1807.609985,0
8/13/2010,1807.540039,1812.01001,1799.949951,1800.390015,1800.390015,0
8/16/2010,1799.98999,1806,1784.180054,1800.699951,1800.699951,0
8/17/2010,1801.27002,1835.329956,1801.27002,1823.180054,1823.180054,0
8/18/2010,1823.25,1835.219971,1811.869995,1826.140015,1826.140015,0
8/19/2010,1826.140015,1826.140015,1786.920044,1795.23999,1795.23999,0
8/20/2010,1795.23999,1795.23999,1775.670044,1788.670044,1788.670044,0
8/23/2010,1788.930054,1805.089966,1781.060059,1781.469971,1781.469971,0
8/24/2010,1781.469971,1781.469971,1746.449951,1755.650024,1755.650024,0
8/25/2010,1754.349976,1768.140015,1735.569946,1761.619995,1761.619995,0
8/26/2010,1761.619995,1771.829956,1745.01001,1748.140015,1748.140015,0
8/27/2010,1749.040039,1778.189941,1736.469971,1777.599976,1777.599976,0
8/30/2010,1777.02002,1777.27002,1751.22998,1751.790039,1751.790039,0
8/31/2010,1751.569946,1762.209961,1738.380005,1752.550049,1752.550049,0
9/1/2010,1754.859985,1805.949951,1754.859985,1804.459961,1804.459961,0
9/2/2010,1804.640015,1820.97998,1804.640015,1820.97998,1820.97998,0
9/3/2010,1823.060059,1845.839966,1823.060059,1845.099976,1845.099976,0
9/7/2010,1845,1845,1822.819946,1824.050049,1824.050049,0
9/8/2010,1824.579956,1843.140015,1824.579956,1836.209961,1836.209961,0
9/9/2010,1838.089966,1855.27002,1838.089966,1845.089966,1845.089966,0
9/10/2010,1845.089966,1856.23999,1844.699951,1854.099976,1854.099976,0
9/13/2010,1854.189941,1878.02002,1854.189941,1875.410034,1875.410034,0
9/14/2010,1875.280029,1884.400024,1864.910034,1874.069946,1874.069946,0
9/15/2010,1873.72998,1883.030029,1863.329956,1880.73999,1880.73999,0
9/16/2010,1880.420044,1881.410034,1870.420044,1880.369995,1880.369995,0
9/17/2010,1882.77002,1891.76001,1876.569946,1881.930054,1881.930054,0
9/20/2010,1881.969971,1914.050049,1881.969971,1910.599976,1910.599976,0
9/21/2010,1910.48999,1920.410034,1900.390015,1905.73999,1905.73999,0
9/22/2010,1905.23999,1913.420044,1892.02002,1896.77002,1896.77002,0
9/23/2010,1896.77002,1900.72998,1877.359985,1880.969971,1880.969971,0
9/24/2010,1881.410034,1921.25,1881.410034,1920.839966,1920.839966,0
9/27/2010,1920.51001,1922.97998,1909.589966,1909.97998,1909.97998,0
9/28/2010,1910.189941,1923.119995,1893.420044,1919.589966,1919.589966,0
9/29/2010,1919.319946,1921.180054,1907.180054,1914.839966,1914.839966,0
9/30/2010,1915.26001,1935.219971,1900.869995,1908.949951,1908.949951,0
10/1/2010,1911.099976,1924.01001,1905.719971,1917.420044,1917.420044,0
10/4/2010,1916.599976,1920.390015,1893.189941,1902.150024,1902.150024,0
10/5/2010,1902.459961,1945.160034,1902.459961,1941.819946,1941.819946,0
10/6/2010,1941.319946,1944.48999,1931.920044,1941.5,1941.5,0
10/7/2010,1941.73999,1948,1927.170044,1938.310059,1938.310059,0
10/8/2010,1938.069946,1954.530029,1934.189941,1950.180054,1950.180054,0
10/11/2010,1950.329956,1956.109985,1944.77002,1950.469971,1950.469971,0
10/12/2010,1950.349976,1962.540039,1934.699951,1957.920044,1957.920044,0
10/13/2010,1959.459961,1982.319946,1959.459961,1972.079956,1972.079956,0
10/14/2010,1972.079956,1973.400024,1952.790039,1964.900024,1964.900024,0
10/15/2010,1969.829956,1977.420044,1953.790039,1968.869995,1968.869995,0
10/18/2010,1983.170044,1983.170044,1983.170044,1983.170044,1983.170044,0
10/19/2010,1982.280029,1982.280029,1941.160034,1951.670044,1951.670044,0
10/20/2010,1951.670044,1979.900024,1951.670044,1972.51001,1972.51001,0
10/21/2010,1973.880005,1991.400024,1960.790039,1976.119995,1976.119995,0
10/22/2010,1976.560059,1982.109985,1974.01001,1980.829956,1980.829956,0
10/25/2010,1980.829956,2002.579956,1980.829956,1985.109985,1985.109985,0
10/26/2010,1984.76001,1987.609985,1971.920044,1985.130005,1985.130005,0
10/27/2010,1984.72998,1984.72998,1962.040039,1980.050049,1980.050049,0
10/28/2010,1980.959961,1991.920044,1971.27002,1982.449951,1982.449951,0
10/29/2010,1982.920044,1985.280029,1975.630005,1981.589966,1981.589966,0
11/1/2010,1983.550049,2002.719971,1971.869995,1983.469971,1983.469971,0
11/2/2010,1983.469971,2002.75,1983.469971,1998.859985,1998.859985,0
11/3/2010,1999.180054,2006.75,1982.400024,2006.579956,2006.579956,0
11/4/2010,2009.430054,2045.630005,2009.430054,2045.619995,2045.619995,0
11/5/2010,2045.76001,2055.610107,2044.26001,2053.77002,2053.77002,0
11/8/2010,2052.610107,2052.610107,2039.859985,2049.689941,2049.689941,0
11/9/2010,2049.689941,2055.75,2025.699951,2033.849976,2033.849976,0
11/10/2010,2033.76001,2043.160034,2018.380005,2043.160034,2043.160034,0
11/11/2010,2037.550049,2037.689941,2019.050049,2034.47998,2034.47998,0
11/12/2010,2032.72998,2032.72998,2001.829956,2010.569946,2010.569946,0
11/15/2010,2011.810059,2024.380005,2007.189941,2008.25,2008.25,0
11/16/2010,2007.390015,2007.390015,1966.819946,1976.26001,1976.26001,0
11/17/2010,1976.48999,1985.130005,1971.920044,1977,1977,0
11/18/2010,1977,2013.439941,1977,2007.380005,2007.380005,0
11/19/2010,2007.380005,2012.780029,1995.459961,2012.589966,2012.589966,0
11/22/2010,2010.930054,2010.930054,1987.719971,2009.52002,2009.52002,0
11/23/2010,2006.02002,2006.02002,1974.579956,1980.890015,1980.890015,0
11/24/2010,1983.380005,2010.939941,1983.380005,2010.560059,2010.560059,0
11/26/2010,2010.560059,2010.560059,1991.47998,1996.030029,1996.030029,0
11/29/2010,1995.790039,1997.630005,1969.540039,1993.829956,1993.829956,0
11/30/2010,1992.75,1993.180054,1970.969971,1981.839966,1981.839966,0
12/1/2010,1986.349976,2027.300049,1986.349976,2024.969971,2024.969971,0
12/2/2010,2025.01001,2051.600098,2025.01001,2050.959961,2050.959961,0
12/3/2010,2049.679932,2057.75,2042.890015,2056.399902,2056.399902,0
12/6/2010,2056.189941,2058.23999,2049.580078,2053.800049,2053.800049,0
12/7/2010,2055.820068,2073.810059,2054.139893,2054.889893,2054.889893,0
12/8/2010,2056.070068,2063.610107,2047.77002,2063.030029,2063.030029,0
12/9/2010,2064.449951,2073.76001,2060.639893,2071.120117,2071.120117,0
12/10/2010,2071.419922,2084.530029,2070.370117,2083.570068,2083.570068,0
12/13/2010,2084.639893,2094.219971,2083.469971,2084,2084,0
12/14/2010,2084.040039,2094.889893,2080.149902,2085.929932,2085.929932,0
12/15/2010,2085.919922,2090.409912,2073.120117,2075.290039,2075.290039,0
12/16/2010,2076.060059,2089.610107,2071.080078,2088.189941,2088.189941,0
12/17/2010,2088.169922,2093.110107,2083.189941,2089.949951,2089.949951,0
12/20/2010,2091.01001,2100.51001,2085.909912,2095.320068,2095.320068,0
12/21/2010,2096.169922,2110.01001,2096.169922,2108.26001,2108.26001,0
12/22/2010,2108.340088,2116.280029,2108.340088,2115.689941,2115.689941,0
12/23/2010,2115.139893,2115.429932,2107.629883,2112.370117,2112.370117,0
12/27/2010,2112.22998,2115.23999,2103.409912,2113.669922,2113.669922,0
12/28/2010,2113.689941,2117.649902,2111.47998,2115.320068,2115.320068,0
12/29/2010,2116.040039,2122.189941,2116.040039,2117.830078,2117.830078,0
12/30/2010,2117.48999,2119.97998,2111.98999,2114.699951,2114.699951,0
12/31/2010,2114.139893,2117.149902,2108.580078,2114.290039,2114.290039,0
1/3/2011,2115.969971,2145.439941,2115.969971,2138.300049,2138.300049,0
1/4/2011,2139.26001,2141.899902,2122.810059,2135.530029,2135.530029,0
1/5/2011,2135.22998,2148.02002,2127.429932,2146.5,2146.5,0
1/6/2011,2146.699951,2149.199951,2136.129883,2142.76001,2142.76001,0
1/7/2011,2142.800049,2148.5,2122.199951,2138.810059,2138.810059,0
1/10/2011,2137.97998,2138.830078,2123.110107,2135.860107,2135.860107,0
1/11/2011,2137.639893,2148.429932,2135.699951,2143.820068,2143.820068,0
1/12/2011,2145.820068,2164.649902,2145.820068,2163.360107,2163.360107,0
1/13/2011,2162.870117,2164.719971,2154.129883,2159.659912,2159.659912,0
1/14/2011,2159.550049,2175.679932,2155.550049,2175.679932,2175.679932,0
1/18/2011,2175.540039,2180.429932,2170.47998,2178.719971,2178.719971,0
1/19/2011,2178.530029,2178.530029,2151.600098,2156.969971,2156.969971,0
1/20/2011,2156.830078,2159.409912,2139.050049,2154.179932,2154.179932,0
1/21/2011,2154.72998,2172.590088,2154.72998,2159.429932,2159.429932,0
1/24/2011,2159.669922,2173.889893,2157.929932,2172.030029,2172.030029,0
1/25/2011,2171.169922,2172.669922,2155.320068,2172.669922,2172.669922,0
1/26/2011,2172.860107,2186.629883,2172.860107,2181.919922,2181.919922,0
1/27/2011,2181.959961,2189.75,2178.169922,2186.929932,2186.929932,0
1/28/2011,2186.929932,2192.139893,2145.899902,2147.949951,2147.949951,0
1/31/2011,2148.02002,2166.149902,2148.02002,2164.399902,2164.399902,0
2/1/2011,2165.77002,2202.649902,2165.77002,2200.540039,2200.540039,0
2/2/2011,2199.790039,2200.48999,2192.280029,2194.939941,2194.939941,0
2/3/2011,2194.939941,2202.699951,2179.860107,2200.419922,2200.419922,0
2/4/2011,2200.409912,2206.939941,2191.25,2206.800049,2206.800049,0
2/7/2011,2206.800049,2226.929932,2206.800049,2220.600098,2220.600098,0
2/8/2011,2220.48999,2230.590088,2215.389893,2230.590088,2230.590088,0
2/9/2011,2230.360107,2230.48999,2214.290039,2224.639893,2224.639893,0
2/10/2011,2224.080078,2227.840088,2209.209961,2226.51001,2226.51001,0
2/11/2011,2226.51001,2241.540039,2216.72998,2239.080078,2239.080078,0
2/14/2011,2238.860107,2245.77002,2235.340088,2244.889893,2244.889893,0
2/15/2011,2244.409912,2244.409912,2231.77002,2237.899902,2237.899902,0
2/16/2011,2238.300049,2254.159912,2238.300049,2252.300049,2252.300049,0
2/17/2011,2252.02002,2261.060059,2243.320068,2259.419922,2259.419922,0
2/18/2011,2259.459961,2265.629883,2255.47998,2263.790039,2263.790039,0
2/22/2011,2263.790039,2263.790039,2211.969971,2217.350098,2217.350098,0
2/23/2011,2217.350098,2221.439941,2191.040039,2203.889893,2203.889893,0
2/24/2011,2203.889893,2210.110107,2181.820068,2202.22998,2202.22998,0
2/25/2011,2203.620117,2226.689941,2203.620117,2226.050049,2226.050049,0
2/28/2011,2226.030029,2242.360107,2226.030029,2238.550049,2238.550049,0
3/1/2011,2239.120117,2246.540039,2202.929932,2203.320068,2203.320068,0
3/2/2011,2203.219971,2216.719971,2197.050049,2207.23999,2207.23999,0
3/3/2011,2207.409912,2247.5,2207.409912,2245.330078,2245.330078,0
3/4/2011,2245.280029,2245.620117,2214.330078,2228.780029,2228.780029,0
3/7/2011,2229.98999,2239.76001,2199.840088,2210.26001,2210.26001,0
3/8/2011,2210.040039,2236.580078,2204.830078,2230.399902,2230.399902,0
3/9/2011,2230.350098,2232.659912,2214.169922,2227.699951,2227.699951,0
3/10/2011,2226.050049,2226.050049,2184.219971,2185.649902,2185.649902,0
3/11/2011,2184.870117,2208.01001,2180.5,2201.810059,2201.810059,0
3/14/2011,2200.370117,2200.370117,2171.610107,2188.560059,2188.560059,0
3/15/2011,2188.560059,2188.560059,2129.120117,2164.060059,2164.060059,0
3/16/2011,2121.939941,2121.939941,2121.939941,2121.939941,2121.939941,0
3/17/2011,2122.01001,2159.080078,2122.01001,2150.429932,2150.429932,0
3/18/2011,2150.850098,2175.969971,2150.850098,2159.689941,2159.689941,0
3/21/2011,2162.780029,2195.790039,2162.780029,2192.090088,2192.090088,0
3/22/2011,2184.570068,2184.570068,2184.570068,2184.570068,2184.570068,0
3/23/2011,2184.570068,2195.929932,2168.22998,2190.959961,2190.959961,0
3/24/2011,2211.419922,2211.419922,2211.419922,2211.419922,2211.419922,0
3/25/2011,2211.429932,2227.48999,2211.429932,2218.419922,2218.419922,0
3/28/2011,2218.610107,2228.399902,2212.320068,2212.320068,2212.320068,0
3/29/2011,2212.409912,2228.409912,2203.909912,2228.409912,2228.409912,0
3/30/2011,2228.879883,2249.169922,2228.879883,2243.550049,2243.550049,0
3/31/2011,2243.399902,2246.129883,2238.110107,2239.439941,2239.439941,0
4/1/2011,2239.449951,2259.72998,2239.449951,2250.580078,2250.580078,0
4/4/2011,2250.810059,2257.810059,2244.949951,2251.639893,2251.639893,0
4/5/2011,2251.639893,2260.639893,2246.850098,2251.26001,2251.26001,0
4/6/2011,2251.810059,2262.629883,2248.850098,2257.110107,2257.110107,0
4/7/2011,2257.100098,2262.580078,2242.280029,2253.76001,2253.76001,0
4/8/2011,2254.050049,2263.800049,2235.909912,2244.73999,2244.73999,0
4/11/2011,2244.76001,2254.25,2232.679932,2238.51001,2238.51001,0
4/12/2011,2221.120117,2221.120117,2221.120117,2221.120117,2221.120117,0
4/13/2011,2221.120117,2233.27002,2212.72998,2221.77002,2221.77002,0
4/14/2011,2221.51001,2225.780029,2201.639893,2221.98999,2221.98999,0
4/15/2011,2222.320068,2236.149902,2220.570068,2230.699951,2230.699951,0
4/18/2011,2229.97998,2229.97998,2188.469971,2206.149902,2206.149902,0
4/19/2011,2206.23999,2218.899902,2204.179932,2218.860107,2218.860107,0
4/20/2011,2219.040039,2252.639893,2219.040039,2248.899902,2248.899902,0
4/21/2011,2249.25,2260.929932,2249.25,2260.840088,2260.840088,0
4/25/2011,2260.830078,2261.179932,2250.840088,2257.23999,2257.23999,0
4/26/2011,2257.47998,2281.560059,2257.47998,2277.51001,2277.51001,0
4/27/2011,2277.830078,2295.100098,2272.469971,2292.129883,2292.129883,0
4/28/2011,2292.030029,2302.310059,2288.590088,2300.459961,2300.459961,0
4/29/2011,2300.419922,2307.320068,2297.429932,2305.76001,2305.76001,0
5/2/2011,2305.76001,2317.550049,2297.23999,2301.719971,2301.719971,0
5/3/2011,2301.719971,2301.719971,2281.909912,2293.949951,2293.949951,0
5/4/2011,2294.149902,2294.149902,2268.25,2278.629883,2278.629883,0
5/5/2011,2277.959961,2279.810059,2247.820068,2258.080078,2258.080078,0
5/6/2011,2258.959961,2290.679932,2258.840088,2266.969971,2266.969971,0
5/9/2011,2266.76001,2282.610107,2264.320068,2277.300049,2277.300049,0
5/10/2011,2295.719971,2295.719971,2295.719971,2295.719971,2295.719971,0
5/11/2011,2295.669922,2295.669922,2260.610107,2271.469971,2271.469971,0
5/12/2011,2282.840088,2282.840088,2282.840088,2282.840088,2282.840088,0
5/13/2011,2282.800049,2286.090088,2257.139893,2264.52002,2264.52002,0
5/16/2011,2264.5,2273.860107,2246.879883,2250.610107,2250.610107,0
5/17/2011,2250.610107,2252.01001,2232.110107,2250.350098,2250.350098,0
5/18/2011,2249.840088,2272.100098,2246.23999,2270.570068,2270.570068,0
5/19/2011,2270.570068,2281.02002,2263.429932,2275.709961,2275.709961,0
5/20/2011,2275.389893,2275.389893,2253.76001,2258.209961,2258.209961,0
5/23/2011,2257.879883,2257.879883,2223.679932,2231.310059,2231.310059,0
5/24/2011,2231.879883,2242.080078,2225.389893,2229.48999,2229.48999,0
5/25/2011,2229.629883,2245.719971,2221.909912,2236.75,2236.75,0
5/26/2011,2237.040039,2250.360107,2226.48999,2246.129883,2246.129883,0
5/27/2011,2246.129883,2261.27002,2246.129883,2255.73999,2255.73999,0
5/31/2011,2279.659912,2279.659912,2279.659912,2279.659912,2279.659912,0
6/1/2011,2279.659912,2279.659912,2226.310059,2227.959961,2227.959961,0
6/2/2011,2227.959961,2233.870117,2212.810059,2225.360107,2225.360107,0
6/3/2011,2225.360107,2225.360107,2199.879883,2203.810059,2203.810059,0
6/6/2011,2203.97998,2203.97998,2177.629883,2180.139893,2180.139893,0
6/7/2011,2180.379883,2197.169922,2177.709961,2178.149902,2178.149902,0
6/8/2011,2177.620117,2181.699951,2165.379883,2169.5,2169.5,0
6/9/2011,2169.629883,2194.909912,2169.629883,2185.52002,2185.52002,0
6/10/2011,2184.840088,2184.840088,2150.379883,2155,2155,0
6/13/2011,2157.149902,2157.149902,2157.149902,2157.149902,2157.149902,0
6/14/2011,2157.810059,2192.209961,2157.810059,2184.47998,2184.47998,0
6/15/2011,2146.449951,2146.449951,2146.449951,2146.449951,2146.449951,0
6/16/2011,2146.629883,2161.189941,2133.969971,2150.580078,2150.580078,0
6/17/2011,2152.179932,2171.25,2150.169922,2157.139893,2157.139893,0
6/20/2011,2157.129883,2172.280029,2150.449951,2168.800049,2168.800049,0
6/21/2011,2168.860107,2201.469971,2168.860107,2198.149902,2198.149902,0
6/22/2011,2198.080078,2203.389893,2183.340088,2184.030029,2184.030029,0
6/23/2011,2183.120117,2183.120117,2142.840088,2177.850098,2177.850098,0
6/24/2011,2177.080078,2178.590088,2150.27002,2152.310059,2152.310059,0
6/27/2011,2152.300049,2180.25,2150.76001,2172.080078,2172.080078,0
6/28/2011,2172.27002,2200.679932,2172.27002,2200.679932,2200.679932,0
6/29/2011,2200.97998,2221.959961,2200.97998,2219.199951,2219.199951,0
6/30/2011,2219.590088,2243.909912,2219.590088,2241.659912,2241.659912,0
7/1/2011,2241.659912,2276.23999,2237.47998,2274.26001,2274.26001,0
7/5/2011,2274.129883,2276.320068,2265.139893,2271.290039,2271.290039,0
7/6/2011,2270.75,2276.47998,2259.47998,2274.419922,2274.419922,0
7/7/2011,2275.090088,2303.72998,2275.090088,2298.310059,2298.310059,0
7/8/2011,2296.909912,2296.909912,2265.169922,2282.320068,2282.320068,0
7/11/2011,2281.47998,2281.47998,2235.810059,2241.070068,2241.070068,0
7/12/2011,2241.280029,2254.110107,2230.610107,2231.149902,2231.149902,0
7/13/2011,2232.52002,2261.439941,2232.52002,2238.290039,2238.290039,0
7/14/2011,2238.330078,2253.850098,2219.23999,2223.290039,2223.290039,0
7/15/2011,2223.290039,2238.280029,2220.98999,2235.649902,2235.649902,0
7/18/2011,2235.300049,2235.300049,2201.300049,2217.550049,2217.550049,0
7/19/2011,2253.709961,2253.709961,2253.709961,2253.709961,2253.709961,0
7/20/2011,2257,2260,2248.48999,2252.52002,2252.52002,0
7/21/2011,2252.199951,2288.469971,2252.199951,2283.22998,2283.22998,0
7/22/2011,2283.22998,2287.129883,2271.590088,2285.340088,2285.340088,0
7/25/2011,2284.159912,2284.159912,2261.679932,2272.469971,2272.469971,0
7/26/2011,2272.409912,2274.310059,2259.149902,2263.149902,2263.149902,0
7/27/2011,2263.100098,2263.100098,2214.800049,2217.290039,2217.290039,0
7/28/2011,2217.199951,2236.719971,2207.540039,2210.330078,2210.330078,0
7/29/2011,2209.389893,2216.27002,2180.070068,2196.080078,2196.080078,0
8/1/2011,2196.600098,2221.73999,2166.25,2187,2187,0
8/2/2011,2186.350098,2186.350098,2131.070068,2131.100098,2131.100098,0
8/3/2011,2131.459961,2143.26001,2097.98999,2142.560059,2142.560059,0
8/4/2011,2142.379883,2142.379883,2039.209961,2040.199951,2040.199951,0
8/5/2011,2040.560059,2070.870117,1985.829956,2039.040039,2039.040039,0
8/8/2011,1903.469971,1903.469971,1903.469971,1903.469971,1903.469971,0
8/9/2011,1993.76001,1993.76001,1993.76001,1993.76001,1993.76001,0
8/10/2011,1992.459961,1992.459961,1901.050049,1906.530029,1906.530029,0
8/11/2011,1907.459961,2018.01001,1907.459961,1995.140015,1995.140015,0
8/12/2011,1995.540039,2023.040039,1991.910034,2005.670044,2005.670044,0
8/15/2011,2005.76001,2049.51001,2005.76001,2049.51001,2049.51001,0
8/16/2011,2049.060059,2049.060059,2008.73999,2029.920044,2029.920044,0
8/17/2011,2030.140015,2056.659912,2015.619995,2032.410034,2032.410034,0
8/18/2011,1941.920044,1941.920044,1941.920044,1941.920044,1941.920044,0
8/19/2011,1941.609985,1965.569946,1910.27002,1912.77002,1912.77002,0
8/22/2011,1913.27002,1913.27002,1913.27002,1913.27002,1913.27002,0
8/23/2011,1914.189941,1978.890015,1911.719971,1978.890015,1978.890015,0
8/24/2011,1978.569946,2006.48999,1968.589966,2005.130005,2005.130005,0
8/25/2011,2003.589966,2027.400024,1967.459961,1973.959961,1973.959961,0
8/26/2011,1973.25,2011.349976,1934.180054,2004.109985,2004.109985,0
8/29/2011,2006,2061.129883,2006,2061.050049,2061.050049,0
8/30/2011,2060.48999,2078.100098,2036.670044,2066.370117,2066.370117,0
8/31/2011,2066.51001,2096.669922,2060.280029,2076.780029,2076.780029,0
9/1/2011,2077.159912,2094.48999,2051.149902,2052.300049,2052.300049,0
9/2/2011,2051.419922,2051.419922,1994.609985,2000.5,2000.5,0
9/6/2011,2000.5,2000.5,1942.839966,1985.670044,1985.670044,0
9/7/2011,1986.709961,2043.050049,1986.709961,2043.050049,2043.050049,0
9/8/2011,2041.949951,2052.889893,2016.98999,2021.420044,2021.420044,0
9/9/2011,2020.52002,2020.52002,1957.449951,1967.469971,1967.469971,0
9/12/2011,1966.219971,1981.609985,1936.51001,1981.300049,1981.300049,0
9/13/2011,1981.849976,2005.410034,1973.069946,2000.079956,2000.079956,0
9/14/2011,2000.839966,2050.389893,1982.780029,2027.040039,2027.040039,0
9/15/2011,2028.339966,2062.25,2028.339966,2062.25,2062.25,0
9/16/2011,2062.419922,2080.919922,2054.310059,2074.060059,2074.060059,0
9/19/2011,2072.320068,2072.320068,2026.890015,2053.73999,2053.73999,0
9/20/2011,2054.439941,2081.550049,2048.959961,2050.389893,2050.389893,0
9/21/2011,2053.02002,2057.580078,1989.189941,1990.199951,1990.199951,0
9/22/2011,1986.430054,1986.430054,1900.569946,1926.76001,1926.76001,0
9/23/2011,1925.48999,1947.5,1912.77002,1938.72998,1938.72998,0
9/26/2011,1939.540039,1986.099976,1929.589966,1983.969971,1983.969971,0
9/27/2011,1984.609985,2040.109985,1984.609985,2005.189941,2005.189941,0
9/28/2011,2005.219971,2021.130005,1962.589966,1964.199951,1964.199951,0
9/29/2011,1965.359985,2006.530029,1945.199951,1980.22998,1980.22998,0
9/30/2011,1979.430054,1979.430054,1930.650024,1930.790039,1930.790039,0
10/3/2011,1930.430054,1943.709961,1875.319946,1875.949951,1875.949951,0
10/4/2011,1872.869995,1920.140015,1834.209961,1918.390015,1918.390015,0
10/5/2011,1918.530029,1956.150024,1904.280029,1953.670044,1953.670044,0
10/6/2011,1953.800049,1990.410034,1938.140015,1989.609985,1989.609985,0
10/7/2011,1989.699951,2000.589966,1964.47998,1973.420044,1973.420044,0
10/10/2011,1978,2040.800049,1978,2040.76001,2040.76001,0
10/11/2011,2040.27002,2048.189941,2027.800049,2041.900024,2041.900024,0
10/12/2011,2043.02002,2084.100098,2043.02002,2062.219971,2062.219971,0
10/13/2011,2061.719971,2062.580078,2033.73999,2056.26001,2056.26001,0
10/14/2011,2059.659912,2092.050049,2059.659912,2091.98999,2091.98999,0
10/17/2011,2091.820068,2091.820068,2047.530029,2051.540039,2051.540039,0
10/18/2011,2051.360107,2106.629883,2035.52002,2093.429932,2093.429932,0
10/19/2011,2090.159912,2100.709961,2060.870117,2067.280029,2067.280029,0
10/20/2011,2067.350098,2083.77002,2045.849976,2076.75,2076.75,0
10/21/2011,2076.76001,2117.139893,2076.76001,2115.860107,2115.860107,0
10/24/2011,2116.659912,2147.139893,2116.659912,2143.129883,2143.129883,0
10/25/2011,2142.570068,2142.570068,2096.300049,2100.169922,2100.169922,0
10/26/2011,2100.370117,2129.600098,2086.52002,2122.320068,2122.320068,0
10/27/2011,2125.689941,2208.879883,2125.689941,2195.219971,2195.219971,0
10/28/2011,2194.870117,2199.469971,2182.26001,2196.129883,2196.129883,0
10/31/2011,2195.909912,2195.909912,2141.560059,2141.810059,2141.810059,0
11/1/2011,2137.879883,2137.879883,2077.070068,2081.969971,2081.969971,0
11/2/2011,2084.27002,2123.330078,2084.27002,2115.699951,2115.699951,0
11/3/2011,2155.870117,2155.870117,2155.870117,2155.870117,2155.870117,0
11/4/2011,2155.290039,2155.290039,2117.860107,2142.340088,2142.340088,0
11/7/2011,2142.310059,2156.830078,2121.01001,2156,2156,0
11/8/2011,2156,2184.080078,2145.52002,2182.610107,2182.610107,0
11/9/2011,2181.340088,2181.340088,2098.300049,2102.719971,2102.719971,0
11/10/2011,2103.580078,2132.02002,2100.330078,2121.139893,2121.139893,0
11/11/2011,2121.870117,2167.830078,2121.870117,2162.47998,2162.47998,0
11/14/2011,2162.47998,2162.47998,2133.100098,2142.090088,2142.090088,0
11/15/2011,2142.090088,2163.429932,2129.47998,2152.800049,2152.800049,0
11/16/2011,2152.790039,2155.870117,2114.899902,2117.639893,2117.639893,0
11/17/2011,2117.639893,2119.040039,2070.590088,2082.100098,2082.100098,0
11/18/2011,2082.100098,2094.73999,2073.939941,2081.419922,2081.419922,0
11/21/2011,2081.419922,2081.419922,2026.949951,2042.709961,2042.709961,0
11/22/2011,2042.699951,2049.26001,2023.300049,2034.410034,2034.410034,0
11/23/2011,2034.420044,2034.420044,1989.469971,1989.540039,1989.540039,0
11/25/2011,1989.540039,2008.150024,1984.180054,1984.5,1984.5,0
11/28/2011,1984.51001,2050.76001,1984.51001,2042.800049,2042.800049,0
11/29/2011,2042.810059,2061.860107,2041.52002,2048.060059,2048.060059,0
11/30/2011,2050.679932,2137.080078,2050.679932,2137.080078,2137.080078,0
12/1/2011,2137.080078,2144.159912,2124.689941,2133.070068,2133.070068,0
12/2/2011,2133.070068,2159.629883,2130.959961,2132.639893,2132.639893,0
12/5/2011,2132.72998,2171.120117,2132.72998,2154.679932,2154.679932,0
12/6/2011,2154.679932,2170.02002,2147.73999,2157.100098,2157.100098,0
12/7/2011,2157.100098,2171.820068,2133.659912,2162.070068,2162.070068,0
12/8/2011,2162.070068,2162.070068,2111.429932,2116.409912,2116.409912,0
12/9/2011,2116.399902,2157.379883,2116.399902,2152.149902,2152.149902,0
12/12/2011,2151.899902,2151.899902,2104.23999,2120.149902,2120.149902,0
12/13/2011,2120.149902,2143.110107,2090.929932,2102.149902,2102.149902,0
12/14/2011,2102.139893,2102.139893,2074.25,2078.51001,2078.51001,0
12/15/2011,2078.51001,2102.149902,2078.51001,2085.439941,2085.439941,0
12/16/2011,2085.429932,2111.659912,2084.48999,2092.179932,2092.179932,0
12/19/2011,2092.330078,2100.610107,2062.530029,2067.669922,2067.669922,0
